# 口令形状闸：一次性反向可判版（替代提交前那句被 echo 吞掉的断言）
# 命令：python3 /tmp/pwdshape-174539.py（cwd=泳道树 r45-lane，HEAD 7bb28240）
# 口径：masked=*** placeholder=<...> 配方占位 empty=空值 RAW=其余一切（须 0，非 0 本脚本退 1）
# 注：RAW 命中只印 文件:行＋值长＋md5 前 8，不印值本身——命中可能就是口令，档里不许留字节

[git show HEAD（本笔提交全量差异）] masked=9 placeholder=9 empty=0 RAW=1
  RAW命中 >> git show HEAD（本笔提交全量差异）:124: 值长=1 md5前8=833344d5
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/00-run.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/G1.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/G2.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/G3.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/G4.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/G5.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/G6.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/G7.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/M1.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/M10.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/M11.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/M2.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/M3.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/M4.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/M5.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/M6.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/M7.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/M8.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-152256/M9.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-161617/00-precondition-red.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/B17action/20260923-161617/00-run.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CIwiring/20260923-153119/00-make-audit.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CIwiring/20260923-153119/10-gate-selftest.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CIwiring/20260923-153119/20-gitleaks-tipcommit.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CIwiring/20260923-153119/30-gitleaks-worktree.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CIwiring/20260923-172115/00-make-audit.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CIwiring/20260923-172115/10-post9-gates.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CIwiring/20260923-172115/20-cjk-two-trees.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CIwiring/20260923-172115/40-gitleaks-final.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CIwiring/20260923-172115/50-md-links.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CIwiring/20260923-174539/60-password-shape-gate.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-133538/00-summary.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-133538/A@8234-r1.log] masked=1 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-133538/A@8234-r1.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-133538/B@8234-r1.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-133538/B@8234-r1.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/00-summary.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/A@8234-r1.log] masked=1 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/A@8234-r1.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/A@8234-r2.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/A@8234-r2.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/A@8234-r3.log] masked=1 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/A@8234-r3.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/B@8234-r1.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/B@8234-r1.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/B@8234-r2.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/B@8234-r2.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/B@8234-r3.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134029/B@8234-r3.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134115/00-summary.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134115/A@8232-r1.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134115/A@8232-r1.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134129/00-summary.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134129/A@8201-r1.log] masked=0 placeholder=4 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134129/A@8201-r1.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134129/B@8201-r1.log] masked=0 placeholder=4 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134129/B@8201-r1.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134337/00-summary.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134337/full-A@8234-r1.log] masked=2 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134337/full-A@8234-r1.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134337/full-B@8234-r1.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-134337/full-B@8234-r1.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/00-summary.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/A@8234-r1.log] masked=1 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/A@8234-r1.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/A@8234-r2.log] masked=1 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/A@8234-r2.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/A@8234-r3.log] masked=1 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/A@8234-r3.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/B@8234-r1.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/B@8234-r1.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/B@8234-r2.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/B@8234-r2.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/B@8234-r3.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/CapAB/20260923-152743/B@8234-r3.samples.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/00-control-router.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/00-control-service.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/00-run.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M1.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M10.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M11.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M12.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M13.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M14.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M15.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M16.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M17.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M18.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M19.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M2.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M20.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M3.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M3b.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M4.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M5.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M5b.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M6.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M7.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M8.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/M9.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/P1.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P503/20260923-150317/X1.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-132408/00-run.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-132515/00-run.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/00-control-app.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/00-control-ctrl.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/00-control-db.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/00-control-gate.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/00-control-model.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/00-control-repo.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/00-control-route.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/00-control-svc.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/00-run.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/G1.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/G2.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/G3.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/G4.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/G5.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K01.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K03.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K04.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K06.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K07.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K08.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K09.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K10.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K20.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K21.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K22.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K23.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K24.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K30.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K31.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K32.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K33.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K34.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K35.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K36.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K37.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K38.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K39.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K40a.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K40b.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K41.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K43.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K44.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K45.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K46.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K47.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K48.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K49.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K50.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K51.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K52.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K53.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K54.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K55.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K56.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K57.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K58.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K59.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K60.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K61.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K62.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K63.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K64.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K65.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K66.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K67.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K68.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K69.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K70.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K71.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K72.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K80.log] masked=0 placeholder=0 empty=0 RAW=0
[docs/superpowers/specs/ledger/logs/P701/20260923-151025/K81.log] masked=0 placeholder=0 empty=0 RAW=0
